personCLASE,corpus,palabras,signal_mean_chroma_stft,signal_mode_chroma_stft,signal_mean_mfcc,signal_iqr_mfcc,zero_crossings,signal_mean_spectral_bandwidth,signal_mode_spectral_bandwidth,signal_mean_beats,signal_estimate_tuning,fftfreq_mean,fftfreq_mode,fftfreq_iqr,mean_SIGNAL_chroma_cq,signal_iqr_chroma_cq,signal_mean_y_harmonic,signal_median_y_harmonic,signal_mean_percussive,signal_mode_percussive,signal_median_stft,signal_iqr_stft,signal_median_spectral_bandwidth,mean_signal_spectral_contrast,signal_iqr_percussive
CHILD,0,22,0.35561335,0.3327749,-8.541305,19.99165201,1082,2938.258583,3166.502316,3,0.09,-2.02E-05,-0.5,0.49997976,0.2130681,0.168193934,2.69E-05,0.004937326,0.00011827,-0.017620185,0.026160948,0.195970531,2950.62454,18.1818273,0.016254668
CHILD,1,23,0.21528633,0.23405178,-15.263917,24.95019364,1205,2292.297102,1860.637836,23,0.22,-1.14E-05,-0.5,0.499988579,0.17731903,0.140202827,0.00016057,-0.001853031,0.000136806,-0.04075695,0.018388763,0.054867756,2248.762169,23.56723793,0.019015863
CHILD,1,24,0.22086307,0.007120085,-13.624816,29.98747492,2215,2508.703543,3437.337504,4,0.28,-1.45E-05,-0.5,0.499985485,0.2152836,0.252202924,8.37E-05,-0.00050335,0.000105653,0.002835942,0.019428745,0.135644998,2191.364727,21.33377147,0.029069618
CHILD,1,60,0.25598237,0.37657505,-12.342387,34.20317554,2282,2610.735887,1832.595362,17,0.06,-1.35E-05,-0.5,0.499986488,0.24029896,0.359769208,0.000131914,-1.04E-05,0.000104,-0.020430787,0.020173727,0.160903727,2241.150373,20.8743064,0.029213413
CHILD,1,90,0.19679347,0.07208495,-7.09729,37.01531172,922,2241.697991,1969.282406,3,-0.28,7.47E-18,-0.499983582,0.499983582,0.20478536,0.174058747,0.000140961,0.002670178,8.09E-05,0.014863663,0.017090976,0.12809902,2182.887904,22.0285157,0.036876973
CHILD,1,25,0.22702236,0.024270969,-14.089395,35.33043885,1827,2631.498645,3153.295234,16,-0.19,-1.13E-05,-0.5,0.499988689,0.21599945,0.216168636,0.000101894,-0.001100176,4.57E-05,-0.060972665,0.011908087,0.09094483,2225.506553,21.54316847,0.032418406
CHILD,1,26,0.21921071,0.0735035,-7.2092967,30.11507225,3320,2452.4175,3911.151076,5,-0.1,-1.02E-05,-0.5,0.499989841,0.23135743,0.240080758,9.10E-05,1.26E-05,0.000134735,-0.005531832,0.01448209,0.119717528,2220.873773,21.52545326,0.020664822
CHILD,1,27,0.22867823,0.020605525,-12.098801,29.46881676,2638,2511.925996,3506.721189,29,0.2,-3.24E-19,-0.499988593,0.499988593,0.22209537,0.290225511,0.000187747,0.000900273,0.000154734,-0.09136993,0.022609828,0.129535562,2368.790414,22.18985268,0.024116777
CHILD,1,68,0.20152543,0.000651235,-12.689443,36.21932387,1276,2342.607983,4339.341759,5,-0.26,-1.22E-17,-0.499986592,0.499986592,0.19915763,0.179853175,0.000123521,0.00646686,0.000148107,-0.07447453,0.019325547,0.135256903,2267.745863,22.98527653,0.033851842
CHILD,1,30,0.34468898,0.25107685,-10.432099,28.1731565,5000,3617.650811,2792.266113,15.5,-0.44,-1.01E-05,-0.5,0.499989914,0.29055357,0.40385708,0.000118471,0.000327142,0.000161843,-0.01538138,0.020348538,0.162292141,3028.52906,18.94813076,0.021866323
CHILD,1,31,0.2714732,0.23539829,-12.768566,32.95046425,2793,2743.834751,4419.93533,4,0.31,-1.42E-05,-0.5,0.499985815,0.2489173,0.345477806,9.81E-05,-0.001275028,0.000128886,-0.095766425,0.02263364,0.184658911,2642.526217,22.72690413,0.037772815
CHILD,1,91,0.2827988,0.067238726,-10.810244,31.05897498,3812,2791.385524,5007.762563,22.5,-0.44,-1.15E-05,-0.5,0.499988496,0.29394615,0.493784475,0.000182401,0.001093107,0.000145887,-0.039276723,0.024429582,0.204109846,2602.27615,20.85992583,0.028230415
CHILD,1,32,0.19099598,0.07803737,-9.145676,33.22791433,992,2341.674613,3645.126144,16,0.05,-1.47E-05,-0.5,0.499985268,0.19893675,0.148912564,0.00013683,0.01768507,0.000113463,-0.11320647,0.022403877,0.098696508,2234.532433,23.80655283,0.028062305
CHILD,1,48,0.32414702,0.08868085,-13.325445,26.67830014,3495,3574.792975,2956.902304,15,-0.21,-1.12E-05,-0.5,0.499988767,0.28423172,0.386947294,0.000120168,9.01E-05,0.000158578,-0.042821337,0.02110834,0.093695853,2739.968051,19.16190467,0.013041842
CHILD,1,70,0.25415727,0.104705326,-13.2830305,31.49663353,2430,3003.999415,3253.752091,34,-0.31,-6.55E-18,-0.499988174,0.499988174,0.27227226,0.387814388,8.83E-05,2.93E-05,2.42E-05,-0.20903389,0.007263036,0.048938306,2213.850105,20.873947,0.016578959
CHILD,1,33,0.18409067,0.6027559,-9.699072,34.15702629,968,2431.873054,3824.481591,29,0.28,-2.97E-18,-0.499986916,0.499986916,0.1889108,0.153924753,8.30E-05,0.011412541,-1.36E-05,-0.098799385,0.015798789,0.094347855,2342.138133,24.17919172,0.033149037
CHILD,1,34,0.24019302,0.05383767,-12.810733,26.37627053,2579,3309.108176,7143.972441,9,0.31,5.31E-18,-0.499990165,0.499990165,0.22281824,0.241529614,0.000150184,0.001527824,0.000240721,-0.03931952,0.026122423,0.137358334,2905.422451,20.52175927,0.024209886
CHILD,1,92,0.19349025,0.009287402,-6.6741424,29.7710526,1108,2908.183865,6301.595982,10,-0.35,6.35E-19,-0.499988089,0.499988089,0.2228391,0.249084258,0.000337031,0.003972067,0.000105889,-0.040691923,0.026310997,0.127154013,2554.742194,23.30922509,0.021083805
CHILD,1,36,0.31432095,0.009758269,-15.209025,24.83865929,3115,3883.306072,6826.66087,43,0.35,-6.16E-18,-0.499989162,0.499989162,0.2800099,0.406804558,9.50E-05,0.000206046,0.000117583,-0.12614618,0.013250522,0.061805604,3221.311079,18.9309213,0.013858609
CHILD,1,38,0.30754074,0.24085812,-13.521663,27.11145258,3657,3425.128147,2192.982263,19,-0.29,-1.20E-05,-0.5,0.499987972,0.26025793,0.343794487,9.55E-05,0.000114685,5.71E-05,-0.2914535,0.013403039,0.130661476,2729.975692,19.22234998,0.016133167
CHILD,1,39,0.40959638,0.018542344,-13.749283,26.81366706,4064,4112.118162,3748.363477,21.5,0.34,-1.02E-05,-0.5,0.499989773,0.30380398,0.385958477,0.000114034,0.000197614,9.42E-05,-0.20559597,0.012170941,0.055296362,3128.678237,18.23767832,0.014443361
CHILD,1,40,0.31009227,0.45609748,-10.761923,32.10246921,4691,3065.077739,2505.424035,16.5,0.29,2.06E-17,-0.499989367,0.499989367,0.3026893,0.459936475,0.000108634,0.000671551,9.38E-05,-0.06842198,0.01846493,0.179976474,2532.351318,20.20852293,0.028954825
CHILD,1,43,0.2500233,0.06544916,-13.913485,27.5209291,3667,2688.26658,3023.56471,20,0.32,5.14E-19,-0.499989889,0.499989889,0.22114304,0.279275729,0.000235385,0.002953904,0.000126131,-0.38295463,0.025429731,0.164834213,2455.594538,22.03341864,0.026844737
CHILD,1,45,0.33300766,0.09477017,-12.090317,29.60954595,4839,3239.799642,2709.430767,33,0.23,-9.56E-06,-0.5,0.499990435,0.25869733,0.348271932,0.000119817,0.000571738,0.000141214,-0.5652815,0.023423476,0.217882806,2779.203933,20.22649247,0.028808002
CHILD,1,46,0.22484276,0.18027881,-13.392618,30.30356264,656,2427.916464,2995.745308,10,-0.2,-1.77E-05,-0.5,0.499982288,0.23746897,0.317515087,0.00012506,-0.010938288,0.000129018,-0.018472644,0.01900876,0.084984743,2219.928733,22.09025282,0.036445529
FEMALE,0,0,0.3662524,0.18329884,-13.1165495,21.37207818,997,2668.833689,2666.112867,14,-0.18,1.01E-17,-0.499977889,0.499977889,0.287697,0.296775363,4.29E-05,0.000545552,-3.22E-05,-0.011065524,0.009023608,0.06514506,2392.302921,17.74558955,0.019825218
FEMALE,0,1,0.37090462,0.25933295,-6.709502,20.88702905,3161,3343.31723,3179.104092,21,-0.35,-1.45E-05,-0.5,0.499985528,0.3030274,0.441947488,2.18E-05,0.002920322,0.000195509,-0.065915085,0.05366778,0.431993059,3108.370359,17.84119979,0.040136791
FEMALE,0,2,0.44816935,0.10197032,-7.8255024,20.15214443,2444,3615.720087,4014.415457,12.5,-0.45,-2.22E-05,-0.5,0.499977845,0.33097228,0.455004662,0.000130558,0.000969846,0.000130071,-0.004513854,0.044923034,0.295427755,3736.822131,16.23362178,0.017098574
FEMALE,0,3,0.34703887,0.28184453,-6.465026,17.1945399,1573,3195.797975,4669.592472,21,0.45,-2.02E-18,-0.499982221,0.499982221,0.26045102,0.306597986,-5.60E-06,0.005663222,0.000178976,-0.04832339,0.053450875,0.256726848,2942.082509,16.8613655,0.04682636
FEMALE,0,4,0.30648932,0.27941585,-8.855936,18.31799364,1678,3081.512435,2523.668604,3,0.01,-2.26E-05,-0.5,0.499977402,0.2453272,0.327365822,1.85E-05,0.006061121,0.000149441,-0.08081596,0.044412963,0.339096763,2930.348398,17.73933229,0.034494828
FEMALE,0,5,0.37431303,0.20917945,-12.152043,19.88887656,2930,3666.680395,4086.487768,14.5,-0.32,-2.86E-17,-0.499984271,0.499984271,0.2493291,0.300305658,3.69E-05,0.000283753,0.000173917,-0.028198963,0.025101637,0.19940674,3296.283216,17.01691854,0.016143472
FEMALE,0,6,0.3346968,0.010068837,-7.6568727,20.92780197,1467,3837.049504,4921.766806,15,-0.38,-7.72E-18,-0.49998303,0.49998303,0.27426103,0.365700071,6.35E-05,0.00054986,0.000295697,-0.04481977,0.040137053,0.194952428,3776.683724,16.97232476,0.020701696
FEMALE,0,7,0.31062216,0.07322029,-9.155662,18.23930526,928,4099.321539,4990.392577,3,-0.3,1.57E-17,-0.499976981,0.499976981,0.28568935,0.304323955,9.87E-05,0.000106591,0.00021835,0.002529245,0.029658204,0.089793093,3712.397934,16.4899725,0.00813462
FEMALE,0,8,0.28895706,0.023494752,-10.537446,19.49384284,1388,3680.765045,5774.673946,6,0.08,-2.17E-05,-0.5,0.499978285,0.27070683,0.364680436,2.54E-05,0.000805281,0.00013323,0.004990855,0.025474733,0.223700318,3176.001382,17.26272132,0.017483351
FEMALE,0,9,0.38589385,0.04744937,-7.4995155,19.8936882,1939,3771.808138,4715.748253,14,-0.27,1.00E-17,-0.499980428,0.499980428,0.27124414,0.417160151,-6.64E-05,0.001441761,0.000275223,-0.04754762,0.052536435,0.293654208,3746.140822,16.64435445,0.021807844
FEMALE,0,10,0.30420348,0.49088055,-8.560247,19.30460036,996,3006.603512,3671.893576,15,-0.05,5.16E-18,-0.499977315,0.499977315,0.24440578,0.297627776,0.000141134,0.002314306,0.00018756,0.007696044,0.038519673,0.261341137,2739.999673,18.93372658,0.022878839
FEMALE,0,11,0.4643317,0.74186236,-6.1429753,19.37236023,2122,3075.234996,5295.863679,7,-0.37,-2.20E-05,-0.5,0.499978041,0.39550382,0.646360202,-2.52E-05,0.000149965,3.72E-05,-0.19889516,0.03542179,0.299713731,3169.249006,15.91881376,0.040957372
FEMALE,0,12,0.29771104,0.14052504,-4.7288284,19.30825615,3794,3299.342631,3118.888977,23,0.19,-1.47E-05,-0.5,0.499985292,0.2675936,0.298254548,0.000356057,0.003881324,-6.34E-05,-0.04015128,0.07639522,0.511026518,3132.323501,17.82342671,0.048962766
FEMALE,0,13,0.3430609,0.03015892,-7.598379,22.09371305,696,2784.968187,6006.70552,10,-0.13,-2.22E-05,-0.5,0.499977796,0.28969923,0.383668551,2.60E-05,0.00363591,-9.24E-06,-0.013734221,0.028928593,0.162376638,2333.200745,17.58387051,0.053229253
FEMALE,0,47,0.30240127,0.089581914,-9.924159,21.06227911,625,3393.01328,3773.013934,,0.25,0,-0.499965439,0.499965439,0.21568146,0.181597793,-2.92E-05,-0.000175048,0.000141467,-0.60444313,0.032750174,0.156955238,2741.8901,17.98844122,0.037985409
FEMALE,0,14,0.3937667,0.03706573,-8.067096,20.98647785,2408,4023.334208,4942.499031,17.5,-0.46,-1.79E-05,-0.5,0.499982144,0.30797476,0.38558566,8.05E-05,0.00129793,0.00021733,0.007173657,0.03953306,0.21079262,3816.890995,16.21385428,0.019259696
FEMALE,0,15,0.33501264,0.25491557,-6.9203706,22.07583535,915,3208.561555,2827.375194,5,0.11,-9.37E-18,-0.499979406,0.499979406,0.30278173,0.408175337,3.06E-05,0.003918046,0.000188378,-0.16418119,0.038677275,0.200346301,2862.337642,17.64270841,0.02103
FEMALE,0,16,0.27150628,0.009311748,-10.164695,22.72437501,430,3019.819937,5496.234506,18,-0.14,-2.52E-05,-0.5,0.49997477,0.18250385,0.126526834,1.44E-05,-0.00055151,0.000102808,0.001629799,0.024028152,0.060023535,2976.751985,20.1401529,0.007526175
FEMALE,0,17,0.31164587,0.01054995,-8.190058,23.30877328,1016,3379.561981,6366.953201,27.5,-0.41,1.42E-17,-0.499981485,0.499981485,0.22250025,0.267334461,5.72E-05,-0.00046065,0.000306447,-0.003277197,0.037413277,0.09531907,3078.836289,17.75965082,0.019679803
FEMALE,0,18,0.39196366,0.39920673,-3.2644513,18.48791289,2194,3159.850258,3704.826385,24,-0.02,-3.33E-19,-0.499988277,0.499988277,0.28744537,0.279049402,0.000214955,0.007079139,0.00025003,-0.08728107,0.053604968,0.233399231,2908.226937,17.18321968,0.04377334
FEMALE,0,19,0.33658576,0.4737172,-9.9963455,20.68576556,806,3455.196885,3773.790879,8,0.22,-8.50E-18,-0.499970823,0.499970823,0.2627816,0.304236148,7.79E-06,0.000912031,0.000163505,-0.001028432,0.032387454,0.181482068,3044.436948,16.77594115,0.024522274
FEMALE,0,20,0.3289707,0.47522092,-9.770086,20.44703054,1522,3715.292687,4090.855882,19.5,-0.44,9.31E-18,-0.499979529,0.499979529,0.258629,0.303293016,4.13E-05,0.001960947,0.000145728,-0.043374073,0.03339299,0.272464036,3360.973177,17.62175611,0.025531806
FEMALE,0,21,0.3781438,0.29590595,-3.9181833,20.52128601,3715,3704.32702,3874.616437,13,-0.23,-2.38E-05,-0.5,0.499976202,0.43952024,0.609607875,0.000132494,0.001003189,0.000330222,0.003542961,0.08202535,0.738567475,3307.766776,16.04255582,0.061625252
FEMALE,0,22,0.3914092,0.36328375,-5.4897504,19.21491629,922,3039.278672,3415.045368,5,-0.32,3.14E-18,-0.499972341,0.499972341,0.27433234,0.285110705,7.67E-05,0.00308846,0.000288217,-0.03535869,0.054906636,0.339118401,2732.647865,16.80133626,0.056273647
FEMALE,1,24,0.31867096,0.0667616,-10.537737,20.13884914,1652,3084.612586,3565.95359,4,-0.11,-2.03E-05,-0.5,0.499979675,0.24111281,0.273899882,2.08E-06,0.002303582,0.000165769,-0.011051885,0.024598354,0.16301597,2919.29425,17.67235208,0.027823743
FEMALE,1,60,0.3094013,0.13828921,-6.9484777,22.11666656,1850,3330.659833,3503.374774,4,-0.19,-1.47E-05,-0.5,0.499985285,0.25045025,0.306894694,5.94E-05,0.002105451,0.000322707,0.052358646,0.061957598,0.422014599,3229.173588,18.27171771,0.061967844
FEMALE,1,90,0.2816424,0.1936928,-9.335523,18.73467141,844,2930.367073,2620.583632,3,-0.22,7.53E-18,-0.499979996,0.499979996,0.21913648,0.200288664,5.97E-05,0.003252993,0.000172147,0.10429249,0.02881791,0.116936186,2824.00811,19.73201881,0.018073421
FEMALE,1,26,0.3438236,0.047217026,-10.72781,20.25256395,2258,2833.067169,4056.830969,28,0.21,-1.40E-05,-0.5,0.499986045,0.23043318,0.215948723,2.42E-05,0.000244933,4.01E-05,-0.00640811,0.023205,0.209326851,2560.210781,17.99325596,0.026449586
FEMALE,1,27,0.3323842,0.087728836,-7.202532,21.6961019,3027,2922.022941,5070.112772,19,-0.18,-1.23E-05,-0.5,0.499987707,0.24357776,0.218056854,0.000109559,0.001988247,0.000238321,-0.0439667,0.046135515,0.426527869,2744.029195,18.19134417,0.037702862
FEMALE,1,68,0.33355305,0.035327934,-7.370617,21.97961819,992,2935.518493,3713.253917,11,0.12,-1.67E-17,-0.499975489,0.499975489,0.24346569,0.237958781,-6.57E-06,-0.003465645,0.000143021,0.009557045,0.03956238,0.362252471,2809.137253,18.4450734,0.041024426
FEMALE,1,31,0.33721083,0.4774935,-9.5369835,21.55929458,2898,3055.298163,3831.200676,16,-0.39,-1.66E-05,-0.5,0.499983416,0.27553344,0.42196482,4.11E-05,0.002432086,0.000188651,-0.03502012,0.034280375,0.31552739,2875.750615,18.02951866,0.032937544
FEMALE,1,91,0.35705727,0.27563596,-2.3731835,18.72921872,3246,3489.202946,3366.230893,19,-0.47,-1.58E-05,-0.5,0.499984205,0.36309266,0.442486599,0.000274572,0.002816615,0.00053527,-0.14548178,0.09732346,0.624224028,3193.526843,16.97042039,0.09961931
FEMALE,1,48,0.4298288,0.35113356,-3.7473745,18.67476583,1863,4326.868108,5694.283954,7,0.28,-1.72E-05,-0.5,0.499982775,0.29058877,0.325671198,0.000139629,0.001709359,0.000281019,-0.041868452,0.07113804,0.24059809,3759.644114,16.20213762,0.032489199
FEMALE,1,70,0.39277565,0.21462558,-5.4275126,19.80579662,2083,3731.809239,4138.88568,16,-0.1,-1.83E-05,-0.5,0.499981749,0.35099584,0.469829481,0.000139339,0.001057862,0.000274818,-0.038327735,0.048965417,0.300890526,2981.782089,16.78122875,0.042176837
FEMALE,1,34,0.3314923,0.02445258,-8.464233,19.58687925,2397,3493.757547,5955.374325,6,0.17,-1.29E-05,-0.5,0.499987079,0.19699639,0.132166015,8.22E-06,0.002591206,0.000223737,-0.014905642,0.04403364,0.258338294,3146.530869,17.10486583,0.020732159
FEMALE,1,92,0.2892566,0.0669031,-3.0012538,19.48220038,1171,3197.600797,4890.684886,8,0.36,-1.67E-05,-0.5,0.499983271,0.27978927,0.324130733,0.000312599,0.01650294,0.000227027,-0.050564688,0.0434454,0.307507405,2984.222981,19.35455201,0.042026788
FEMALE,1,35,0.42220575,0.4623195,-7.0944276,20.54714823,2374,4067.234427,4075.622673,28,-0.47,-1.47E-05,-0.5,0.499985342,0.27214152,0.263309026,5.21E-05,0.000111967,0.000223051,-0.025226356,0.04162712,0.237318726,3560.938593,15.70926709,0.021951504
FEMALE,1,49,0.28024095,0.0573574,-8.57077,22.43143177,1045,3087.332771,3356.210778,3,0.49,-1.71E-05,-0.5,0.499982893,0.19589111,0.16210071,5.02E-05,0.011991302,0.000210518,-0.07690078,0.041072607,0.320475798,3039.023122,19.31019149,0.031123487
FEMALE,1,39,0.43789145,0.3116101,-7.5137486,21.87654901,2538,4295.838751,3538.190832,16,-0.33,-1.45E-05,-0.5,0.499985515,0.30666837,0.327590823,3.46E-05,0.000675234,9.00E-05,-0.028280944,0.027990013,0.166146184,3226.984225,16.19049857,0.020192532
FEMALE,1,40,0.39450273,0.08287585,-6.446455,21.75635576,3251,3866.727782,3855.747323,14,-0.5,-1.49E-05,-0.5,0.499985109,0.36892986,0.496123062,0.000116169,0.000213802,0.000217659,-0.152617,0.05123546,0.410775438,3218.183613,16.29061436,0.052118335
FEMALE,1,41,0.4030288,0.04587318,-8.415894,20.70080996,3254,3328.199217,5868.190413,23,0.07,-4.79E-18,-0.499985969,0.499985969,0.32420692,0.428727552,-0.000153817,0.000833727,0.000328386,-0.06365327,0.031005852,0.269069098,3023.691497,16.56554973,0.044778681
FEMALE,1,93,0.40966445,0.3490442,-5.6966357,18.08301783,2341,3854.138369,4235.065041,15.5,-0.33,-1.59E-05,-0.5,0.499984148,0.28749156,0.312878177,8.32E-05,0.001470892,0.000215644,-0.13778888,0.044467874,0.275558204,3884.684078,17.11690725,0.023259494
FEMALE,1,42,0.35884777,0.78024805,-4.779838,21.34193587,1746,3214.974707,3667.774967,18,0.31,0,-0.499979087,0.499979087,0.29571784,0.404606515,5.71E-05,0.003931324,0.000247077,0.001213805,0.04967374,0.338639167,3044.422851,17.02108838,0.051354907
FEMALE,1,79,0.33040076,0.054254003,-6.336004,21.94184685,1820,2773.249068,4165.996716,18,0.37,-1.93E-18,-0.499983056,0.499983056,0.24453771,0.203242151,4.58E-05,0.003580263,0.00017458,-0.06768777,0.036557663,0.405048823,2590.142728,18.55414009,0.0409972
FEMALE,1,50,0.35537672,0.014156126,-5.9259596,20.51439846,944,3725.120201,4774.297026,12,-0.18,-9.73E-18,-0.499978606,0.499978606,0.2787624,0.286620917,4.23E-05,-0.000435471,0.000282784,-0.45230332,0.041843615,0.116084801,2803.917852,16.52025016,0.048499842
FEMALE,1,94,0.3995344,0.028774898,-8.248714,16.16051316,1854,4151.865086,5166.268048,11,-0.04,1.91E-18,-0.499983173,0.499983173,0.34360546,0.406218609,3.03E-05,0.000787711,0.000153522,-0.11006338,0.029116208,0.114754848,3678.308492,16.33469818,0.018419147
FEMALE,1,58,0.3337066,0.44716793,-7.96608,20.42583072,3117,2967.979101,2701.377072,13,-0.4,-1.61E-17,-0.499985826,0.499985826,0.29194885,0.314766508,5.04E-05,0.000487117,6.91E-05,-0.036457334,0.034699846,0.299824376,2841.42073,17.44745897,0.037451515
FEMALE,1,95,0.43902063,0.55399185,-9.474561,20.58676434,4132,3641.160642,3479.795674,21,-0.11,6.60E-18,-0.499985246,0.499985246,0.3393964,0.488162484,-3.16E-06,0.000440936,0.000122956,0.015826266,0.033162076,0.374024424,3527.109385,16.56069858,0.033059526
MALE,0,0,0.3427337,0.14792366,-7.5751853,21.70459616,923,2329.576974,2741.905234,4,-0.06,-6.50E-18,-0.499980947,0.499980947,0.288777,0.359570501,-0.000264595,0.003087756,0.000351364,-0.01265341,0.011741649,0.16132497,1925.080988,18.75387021,0.045953825
MALE,0,1,0.2480386,0.05718621,-16.631052,25.24602136,1610,2282.096276,2100.076916,4,0.12,-1.64E-05,-0.5,0.499983636,0.23760687,0.337307029,2.84E-05,0.00216677,0.000106588,-0.046468023,0.010216245,0.187403006,2096.995254,21.82368724,0.022143596
MALE,0,2,0.31237534,0.1144903,-14.598081,17.96558934,1634,2693.43661,1911.800928,19,-0.35,-1.46E-05,-0.5,0.49998541,0.24273986,0.317311607,4.35E-06,-0.000140047,0.000112307,0.000296943,0.007403833,0.071160457,2309.434907,19.33918272,0.005237661
MALE,0,3,0.28234214,0.1582885,-11.83084,24.12859455,1086,2022.790592,2203.775014,16,-0.19,-1.76E-05,-0.5,0.499982435,0.21878465,0.205383345,4.07E-05,0.012937907,0.000218092,0.051212896,0.013870708,0.207321203,1976.785409,21.59628946,0.076972835
MALE,0,4,0.30305633,0.053130943,-9.444669,24.37034392,1062,2468.244461,3049.861582,3,0.49,-1.81E-05,-0.5,0.499981905,0.27517483,0.465193516,9.00E-05,0.002149917,0.000198172,-0.008505595,0.021107428,0.221659285,2337.045824,19.2784675,0.028205612
MALE,0,5,0.2674137,0.07858116,-16.270767,19.81792268,1319,2523.191654,2169.588516,14.5,-0.4,-1.28E-05,-0.5,0.499987175,0.24367811,0.297499185,1.28E-05,1.31E-05,7.72E-05,-0.033367313,0.006410766,0.096631535,1937.775207,19.35318454,0.039597055
MALE,0,6,0.31863555,0.29439518,-11.981575,21.27532506,856,2594.268437,3534.085234,5,-0.45,1.91E-18,-0.499983238,0.499983238,0.23490293,0.249958625,-3.45E-05,0.001218135,0.000108543,0.003843188,0.007581187,0.103849942,2124.878016,18.06959387,0.0247297
MALE,0,7,0.28026572,0.089997984,-11.722622,21.19646901,571,2159.99584,2533.189881,5,-0.21,-1.95E-05,-0.5,0.499980539,0.26556465,0.325859414,-1.49E-05,0.004777614,0.000127278,-0.16348621,0.009383039,0.124454417,2163.845123,20.21123067,0.030892745
MALE,0,8,0.32527593,0.110966586,-11.259984,21.24570334,1319,2473.847723,2384.15093,14,0.13,-7.21E-18,-0.499981887,0.499981887,0.34335116,0.524027588,4.67E-05,0.000230949,0.000131315,-0.020837724,0.008130351,0.146988005,2125.990927,18.47416621,0.03480992
MALE,0,9,0.33289185,0.1274746,-13.456289,21.37521517,2475,2753.098484,2905.846121,11.5,0.42,-4.87E-18,-0.499985724,0.499985724,0.31648585,0.501280272,1.66E-05,0.000626294,0.000122537,0.001767851,0.010614479,0.159784971,2385.670384,17.58655482,0.01780873
MALE,0,10,0.2452072,0.0979078,-12.412212,25.62505817,751,2173.87014,3329.034426,3,0.49,2.28E-17,-0.499983267,0.499983267,0.20887709,0.172356263,1.06E-05,0.011385464,0.000103711,-0.020743975,0.007060273,0.140305418,2065.750348,21.95748152,0.013751569
